weapon1,weapon2,hypothesis,ccf,split1,split2,split3
157893,526361,0,0.488100035,t,v,t
157893,189603,0,0.281379372,t,n,n
157893,218900,0,0.44567466,t,n,n
157893,170574,0,0.399736526,t,v,t
157893,149014,0,0.236509085,n,n,t
157893,184038,0,0.472225874,t,n,n
157893,685299,0,0.275748017,t,n,n
157893,447959,0,0.280183694,t,n,n
157893,689029,0,0.56209931,t,v,t
157893,141085,0,0.513745043,t,n,n
157893,954082,0,0.139777382,t,v,t
157893,775043,0,0.424885091,n,n,t
157893,103816,0,0.218882795,t,n,n
157893,117883,0,0.431860269,t,v,t
157893,929584,0,0.489645779,t,n,n
157893,111578,0,0.317963943,n,n,t
157893,113763,0,0.279168801,t,n,n
157893,615828,0,0.36969208,t,v,t
157893,288361,0,0.453072854,t,n,n
157893,100729,0,0.197932419,t,n,n
157893,362587,0,0.597669625,t,v,t
157893,405673,0,0.352478203,t,v,t
157893,925113,0,0.370403866,n,n,t
157893,113583,0,0.420623729,t,n,n
157893,251427,0,0.047716571,t,n,n
157893,847254,0,0.268605053,t,v,t
157893,314775,0,0.361044181,n,n,t
157893,632251,0,0.441778015,t,v,t
157893,131712,0,0.26505066,n,n,t
157893,793647,0,0.328027426,n,n,t
157893,104056,0,0.162167381,t,n,n
157893,161168,0,0.30078029,t,n,n
157893,347852,0,0.34018775,n,n,t
157893,481080,0,0.340036387,n,n,t
157893,682054,0,0.434845593,n,n,t
157893,419158,0,0.424783468,t,n,n
157893,126976,0,0.416977114,t,v,t
157893,125912,0,0.323326928,t,n,n
157893,114268,0,0.186651199,n,n,t
157893,778036,0,0.178899878,n,n,t
157893,170471,0,0.494390229,n,n,t
157893,134759,0,0.409896164,t,v,t
157893,738425,0,0.42404614,t,v,t
157893,180939,0,0.295013102,n,n,t
157893,544710,0,0.364728523,t,v,t
157893,209280,0,0.284985133,t,v,t
157893,126656,0,0.48065663,t,v,t
157893,438826,0,0.329740731,n,n,t
157893,664082,0,0.301210285,n,n,t
157893,157314,0,0.445388632,n,n,t
157893,157586,0,0.396775772,n,n,t
157893,908797,0,0.220165277,t,v,t
157893,174993,0,0.227957792,t,n,n
157893,154970,0,0.431286642,t,n,n
157893,110962,0,0.248378774,t,n,n
261911,261911,1,0.98139296,t,v,t
261911,531117,0,-0.010333401,t,v,t
261911,143776,0,0.444886399,n,n,t
261911,139035,0,0.433753338,t,v,t
261911,180588,0,0.388020737,n,n,t
261911,501936,0,0.462518209,t,v,t
261911,801184,0,0.167905147,n,n,t
261911,678702,0,0.501591821,t,n,n
261911,673753,0,0.440817406,t,n,n
261911,162915,0,0.168559939,t,v,t
261911,135265,0,0.35114769,t,n,n
261911,659913,0,0.427756714,n,n,t
261911,121410,0,0.288230595,n,n,t
261911,815455,0,0.422741509,t,n,n
261911,533089,0,0.301515444,t,v,t
261911,156268,0,0.102839097,n,n,t
261911,729449,0,0.212332521,n,n,t
261911,104389,0,0.155100426,n,n,t
261911,729536,0,0.18020571,n,n,t
261911,156174,0,0.29569333,t,v,t
261911,131629,0,0.368887771,n,n,t
261911,140650,0,0.258435901,n,n,t
261911,598747,0,0.332103227,t,v,t
261911,125254,0,0.315777222,t,v,t
261911,134997,0,0.532618922,n,n,t
261911,582827,0,0.251056085,t,n,n
261911,317294,0,0.174849091,t,n,n
261911,134721,0,0.496212227,t,v,t
261911,161749,0,0.246433523,t,v,t
261911,121018,0,0.341704913,t,n,n
261911,124965,0,0.23671988,n,n,t
261911,526361,0,0.335674396,t,v,t
261911,189603,0,0.61608481,t,n,n
261911,218900,0,0.474582624,t,n,n
261911,170574,0,0.07137722,t,v,t
261911,149014,0,0.251300237,n,n,t
261911,184038,0,0.177470836,t,n,n
261911,685299,0,0.216808887,t,n,n
261911,447959,0,0.56747015,t,n,n
261911,689029,0,0.405097526,t,v,t
261911,141085,0,0.505170037,t,n,n
261911,954082,0,0.152050535,t,v,t
261911,775043,0,0.30529725,n,n,t
261911,103816,0,0.363122679,t,n,n
261911,117883,0,0.453720558,t,v,t
261911,929584,0,0.377851946,t,n,n
261911,111578,0,0.456869024,n,n,t
261911,113763,0,0.1583841,t,n,n
261911,615828,0,0.252711996,t,v,t
261911,288361,0,0.3441168,t,n,n
261911,100729,0,0.40377496,t,n,n
261911,362587,0,0.344786219,t,v,t
261911,405673,0,0.492392456,t,v,t
261911,925113,0,0.485643617,n,n,t
261911,113583,0,0.45957073,t,n,n
261911,251427,0,0.473298957,t,n,n
261911,847254,0,0.384950991,t,v,t
261911,314775,0,0.27483134,n,n,t
261911,632251,0,0.386003849,t,v,t
261911,131712,0,0.138133387,n,n,t
261911,793647,0,0.269376232,n,n,t
261911,104056,0,0.48801428,t,n,n
261911,161168,0,0.254729562,t,n,n
261911,347852,0,0.282489409,n,n,t
261911,481080,0,0.128479884,n,n,t
261911,682054,0,0.262691644,n,n,t
261911,419158,0,0.33740203,t,n,n
261911,126976,0,0.374941009,t,v,t
261911,125912,0,0.277180986,t,n,n
261911,114268,0,0.41447907,n,n,t
261911,778036,0,0.387960019,n,n,t
261911,170471,0,0.348769664,n,n,t
261911,134759,0,0.333474039,t,v,t
261911,738425,0,0.666731748,t,v,t
261911,180939,0,0.431965705,n,n,t
261911,544710,0,0.418654165,t,v,t
261911,209280,0,0.174882049,t,v,t
261911,126656,0,0.462911635,t,v,t
261911,438826,0,0.387141136,n,n,t
261911,664082,0,0.279401279,n,n,t
261911,157314,0,0.285601295,n,n,t
261911,157586,0,0.299107369,n,n,t
261911,908797,0,0.295460423,t,v,t
261911,174993,0,0.220892818,t,n,n
261911,154970,0,0.444911407,t,n,n
261911,110962,0,0.307800187,t,n,n
531117,531117,1,0.949567753,t,v,t
531117,143776,0,0.347821317,n,n,t
531117,139035,0,0.394237251,t,v,t
531117,180588,0,0.243101986,n,n,t
531117,501936,0,0.161975088,t,v,t
531117,801184,0,0.422873163,n,n,t
531117,678702,0,0.315776717,t,n,n
531117,673753,0,0.210084034,t,n,n
531117,162915,0,0.274083462,t,v,t
531117,135265,0,0.006138888,t,n,n
531117,659913,0,0.501861503,n,n,t
531117,121410,0,0.397411078,n,n,t
531117,815455,0,0.213880213,t,n,n
531117,533089,0,0.410087259,t,v,t
531117,156268,0,0.263656972,n,n,t
531117,729449,0,0.340597734,n,n,t
531117,104389,0,0.343831573,n,n,t
531117,729536,0,0.155219671,n,n,t
531117,156174,0,0.229597297,t,v,t
531117,131629,0,0.4235219,n,n,t
531117,140650,0,0.13313211,n,n,t
531117,598747,0,0.291259996,t,v,t
531117,125254,0,0.412643432,t,v,t
531117,134997,0,0.228190265,n,n,t
531117,582827,0,0.297485392,t,n,n
531117,317294,0,0.284657845,t,n,n
531117,134721,0,0.231076279,t,v,t
531117,161749,0,0.396090534,t,v,t
531117,121018,0,0.383779738,t,n,n
531117,124965,0,0.249118623,n,n,t
531117,526361,0,0.156240555,t,v,t
531117,189603,0,0.067082879,t,n,n
531117,218900,0,0.306564077,t,n,n
531117,170574,0,0.660419538,t,v,t
531117,149014,0,0.358001533,n,n,t
531117,184038,0,0.121013293,t,n,n
531117,685299,0,0.322604074,t,n,n
531117,447959,0,0.077808687,t,n,n
531117,689029,0,0.330249758,t,v,t
531117,141085,0,0.295045626,t,n,n
531117,954082,0,0.346293264,t,v,t
531117,775043,0,0.445268013,n,n,t
531117,103816,0,0.211975938,t,n,n
531117,117883,0,0.326381522,t,v,t
531117,929584,0,0.209353162,t,n,n
531117,111578,0,0.214993617,n,n,t
531117,113763,0,0.304939922,t,n,n
531117,615828,0,0.220214568,t,v,t
531117,288361,0,0.34207458,t,n,n
531117,100729,0,0.444625243,t,n,n
531117,362587,0,0.161931989,t,v,t
531117,405673,0,0.473273285,t,v,t
531117,925113,0,0.423887734,n,n,t
531117,113583,0,0.329505923,t,n,n
531117,251427,0,0.227594303,t,n,n
531117,847254,0,0.399102054,t,v,t
531117,314775,0,0.436813427,n,n,t
531117,632251,0,0.398945888,t,v,t
531117,131712,0,0.455001614,n,n,t
531117,793647,0,0.465769997,n,n,t
531117,104056,0,0.2434666,t,n,n
531117,161168,0,0.171951309,t,n,n
531117,347852,0,0.221246938,n,n,t
531117,481080,0,0.565380711,n,n,t
531117,682054,0,0.298769647,n,n,t
531117,419158,0,0.128688263,t,n,n
531117,126976,0,0.443674081,t,v,t
531117,125912,0,0.144077349,t,n,n
531117,114268,0,0.270287822,n,n,t
531117,778036,0,0.163957239,n,n,t
531117,170471,0,0.273483392,n,n,t
531117,134759,0,0.661464307,t,v,t
531117,738425,0,0.238045195,t,v,t
531117,180939,0,0.259601581,n,n,t
531117,544710,0,0.3826939,t,v,t
531117,209280,0,0.43658453,t,v,t
531117,126656,0,0.43019781,t,v,t
531117,438826,0,0.199709267,n,n,t
531117,664082,0,0.226902246,n,n,t
531117,157314,0,0.284288034,n,n,t
531117,157586,0,0.369034468,n,n,t
531117,908797,0,0.296377212,t,v,t
531117,174993,0,0.142930132,t,n,n
531117,154970,0,0.434489589,t,n,n
531117,110962,0,0.3280652,t,n,n
143776,143776,1,0.897436784,v,t,t
143776,139035,0,0.427414727,n,n,t
143776,180588,0,0.220907629,v,t,t
143776,501936,0,0.362723431,n,n,t
143776,801184,0,0.142815591,v,t,t
143776,678702,0,0.250867008,n,t,n
143776,673753,0,0.413748419,n,t,n
143776,162915,0,0.212499993,n,n,t
143776,135265,0,0.15904682,n,t,n
143776,659913,0,0.444453705,v,t,t
143776,121410,0,0.318936175,v,t,t
143776,815455,0,0.420191638,n,t,n
143776,533089,0,0.416100562,n,n,t
143776,156268,0,0.402608397,v,t,t
143776,729449,0,0.250323781,v,t,t
143776,104389,0,0.34163002,v,t,t
143776,729536,0,0.292132328,v,t,t
143776,156174,0,0.260339876,n,n,t
143776,131629,0,0.324215743,v,t,t
143776,140650,0,0.128167044,v,t,t
143776,598747,0,0.371469767,n,n,t
143776,125254,0,0.320825578,n,n,t
143776,134997,0,0.256969678,v,t,t
143776,582827,0,0.267991967,n,t,n
143776,317294,0,0.254449561,n,t,n
143776,134721,0,0.255672168,n,n,t
143776,161749,0,0.374966992,n,n,t
143776,121018,0,0.355690485,n,t,n
143776,124965,0,0.334575452,v,t,t
143776,526361,0,0.264376797,n,n,t
143776,189603,0,0.332195124,n,t,n
143776,218900,0,0.226904181,n,t,n
143776,170574,0,0.352535197,n,n,t
143776,149014,0,0.340381067,v,t,t
143776,184038,0,0.371716113,n,t,n
143776,685299,0,0.399787343,n,t,n
143776,447959,0,0.399456479,n,t,n
143776,689029,0,0.485658199,n,n,t
143776,141085,0,0.387111759,n,t,n
143776,954082,0,0.158503886,n,n,t
143776,775043,0,0.342312375,v,t,t
143776,103816,0,0.299206341,n,t,n
143776,117883,0,0.385982314,n,n,t
143776,929584,0,0.343985572,n,t,n
143776,111578,0,0.440705142,v,t,t
143776,113763,0,0.511305388,n,t,n
143776,615828,0,0.157429315,n,n,t
143776,288361,0,0.421639547,n,t,n
143776,100729,0,0.429121625,n,t,n
143776,362587,0,0.600457905,n,n,t
143776,405673,0,0.354965956,n,n,t
143776,925113,0,0.068000604,v,t,t
143776,113583,0,0.445955838,n,t,n
143776,251427,0,0.254529119,n,t,n
143776,847254,0,0.385613552,n,n,t
143776,314775,0,0.543528542,v,t,t
143776,632251,0,0.330353311,n,n,t
143776,131712,0,0.431927898,v,t,t
143776,793647,0,0.316451647,v,t,t
143776,104056,0,0.205769574,n,t,n
143776,161168,0,0.351029557,n,t,n
143776,347852,0,0.280044532,v,t,t
143776,481080,0,0.264762509,v,t,t
143776,682054,0,0.456619114,v,t,t
143776,419158,0,0.210608552,n,t,n
143776,126976,0,0.323977053,n,n,t
143776,125912,0,0.484392618,n,t,n
143776,114268,0,0.299676259,v,t,t
143776,778036,0,0.337303446,v,t,t
143776,170471,0,0.314615902,v,t,t
143776,134759,0,0.407132925,n,n,t
143776,738425,0,0.151451327,n,n,t
143776,180939,0,0.283990476,v,t,t
143776,544710,0,0.303221794,n,n,t
143776,209280,0,0.151250267,n,n,t
143776,126656,0,0.274984779,n,n,t
143776,438826,0,0.227359333,v,t,t
143776,664082,0,0.141954267,v,t,t
143776,157314,0,0.289578536,v,t,t
143776,157586,0,0.28376966,v,t,t
143776,908797,0,0.41756945,n,n,t
143776,174993,0,0.288628945,n,t,n
143776,154970,0,0.299233016,n,t,n
143776,110962,0,0.345646046,n,t,n
139035,139035,1,0.957236241,t,v,t
139035,180588,0,0.32995361,n,n,t
139035,501936,0,0.285444286,t,v,t
139035,801184,0,0.412926832,n,n,t
139035,678702,0,0.31480723,t,n,n
139035,673753,0,0.407842316,t,n,n
139035,162915,0,0.567015321,t,v,t
139035,135265,0,0.309307614,t,n,n
139035,659913,0,0.363463875,n,n,t
139035,121410,0,0.285774976,n,n,t
139035,815455,0,0.424366167,t,n,n
139035,533089,0,0.459681881,t,v,t
139035,156268,0,0.360046378,n,n,t
139035,729449,0,0.364401176,n,n,t
139035,104389,0,0.227329084,n,n,t
139035,729536,0,0.363798741,n,n,t
139035,156174,0,0.275967318,t,v,t
139035,131629,0,0.280013803,n,n,t
139035,140650,0,0.173885713,n,n,t
139035,598747,0,0.325519486,t,v,t
139035,125254,0,0.489963409,t,v,t
139035,134997,0,0.359394955,n,n,t
139035,582827,0,0.438393462,t,n,n
139035,317294,0,0.211567485,t,n,n
139035,134721,0,0.223283114,t,v,t
139035,161749,0,0.38300842,t,v,t
139035,121018,0,0.330305584,t,n,n
139035,124965,0,0.252378083,n,n,t
139035,526361,0,0.316129591,t,v,t
139035,189603,0,0.443339123,t,n,n
139035,218900,0,0.156124479,t,n,n
139035,170574,0,0.284841428,t,v,t
139035,149014,0,0.027770628,n,n,t
139035,184038,0,0.295169657,t,n,n
139035,685299,0,0.376081875,t,n,n
139035,447959,0,0.27257738,t,n,n
139035,689029,0,0.558680296,t,v,t
139035,141085,0,0.472558967,t,n,n
139035,954082,0,0.238239033,t,v,t
139035,775043,0,0.317334937,n,n,t
139035,103816,0,0.163789189,t,n,n
139035,117883,0,0.435705665,t,v,t
139035,929584,0,0.134950125,t,n,n
139035,111578,0,0.38948518,n,n,t
139035,113763,0,0.048971453,t,n,n
139035,615828,0,0.399778183,t,v,t
139035,288361,0,0.362368978,t,n,n
139035,100729,0,0.336308525,t,n,n
139035,362587,0,0.255965751,t,v,t
139035,405673,0,0.175945974,t,v,t
139035,925113,0,0.425391077,n,n,t
139035,113583,0,0.370177999,t,n,n
139035,251427,0,0.367136894,t,n,n
139035,847254,0,0.432380857,t,v,t
139035,314775,0,0.435547684,n,n,t
139035,632251,0,0.194515556,t,v,t
139035,131712,0,0.338169486,n,n,t
139035,793647,0,0.250686176,n,n,t
139035,104056,0,0.283904324,t,n,n
139035,161168,0,0.277787563,t,n,n
139035,347852,0,0.448874499,n,n,t
139035,481080,0,0.233510303,n,n,t
139035,682054,0,0.403865634,n,n,t
139035,419158,0,0.23209515,t,n,n
139035,126976,0,0.37443103,t,v,t
139035,125912,0,0.396532181,t,n,n
139035,114268,0,0.303057784,n,n,t
139035,778036,0,0.247948102,n,n,t
139035,170471,0,0.505682521,n,n,t
139035,134759,0,0.46723461,t,v,t
139035,738425,0,0.460316456,t,v,t
139035,180939,0,0.372592336,n,n,t
139035,544710,0,0.267075794,t,v,t
139035,209280,0,0.359684225,t,v,t
139035,126656,0,0.4068968,t,v,t
139035,438826,0,0.429983922,n,n,t
139035,664082,0,0.349789343,n,n,t
139035,157314,0,0.383577364,n,n,t
139035,157586,0,0.228009733,n,n,t
139035,908797,0,0.363850897,t,v,t
139035,174993,0,0.603840996,t,n,n
139035,154970,0,0.293295546,t,n,n
139035,110962,0,0.190512208,t,n,n
180588,180588,1,0.830523483,v,t,t
180588,501936,0,0.283924151,n,n,t
180588,801184,0,0.347505625,v,t,t
180588,678702,0,0.330433388,n,t,n
180588,673753,0,0.310772183,n,t,n
180588,162915,0,0.353612317,n,n,t
180588,135265,0,0.16041288,n,t,n
180588,659913,0,0.407766498,v,t,t
180588,121410,0,0.423659538,v,t,t
180588,815455,0,0.400128897,n,t,n
180588,533089,0,0.361751776,n,n,t
180588,156268,0,0.251841237,v,t,t
180588,729449,0,0.250847047,v,t,t
180588,104389,0,0.424787483,v,t,t
180588,729536,0,0.406903579,v,t,t
180588,156174,0,0.282433821,n,n,t
180588,131629,0,0.264128518,v,t,t
180588,140650,0,0.358268847,v,t,t
180588,598747,0,0.162879406,n,n,t
180588,125254,0,0.503058802,n,n,t
180588,134997,0,0.464165115,v,t,t
180588,582827,0,0.326993558,n,t,n
180588,317294,0,0.390266526,n,t,n
180588,134721,0,0.243954034,n,n,t
180588,161749,0,0.461978501,n,n,t
180588,121018,0,0.474112229,n,t,n
180588,124965,0,0.205258024,v,t,t
180588,526361,0,0.386332374,n,n,t
180588,189603,0,0.316739636,n,t,n
180588,218900,0,0.435317941,n,t,n
180588,170574,0,0.32665086,n,n,t
180588,149014,0,0.577989984,v,t,t
180588,184038,0,0.44554093,n,t,n
180588,685299,0,0.193782384,n,t,n
180588,447959,0,0.429906432,n,t,n
180588,689029,0,0.301153086,n,n,t
180588,141085,0,0.42276348,n,t,n
180588,954082,0,0.194695976,n,n,t
180588,775043,0,0.427930552,v,t,t
180588,103816,0,0.239139803,n,t,n
180588,117883,0,0.549304416,n,n,t
180588,929584,0,0.373709409,n,t,n
180588,111578,0,0.409849876,v,t,t
180588,113763,0,0.605621878,n,t,n
180588,615828,0,0.502008053,n,n,t
180588,288361,0,0.342541011,n,t,n
180588,100729,0,0.40486402,n,t,n
180588,362587,0,0.520843333,n,n,t
180588,405673,0,0.279038806,n,n,t
180588,925113,0,0.281144591,v,t,t
180588,113583,0,0.303905745,n,t,n
180588,251427,0,0.312278364,n,t,n
180588,847254,0,0.247308438,n,n,t
180588,314775,0,0.285464228,v,t,t
180588,632251,0,0.154096414,n,n,t
180588,131712,0,0.359316048,v,t,t
180588,793647,0,0.311796783,v,t,t
180588,104056,0,0.310866619,n,t,n
180588,161168,0,0.305317018,n,t,n
180588,347852,0,0.403701158,v,t,t
180588,481080,0,0.412913026,v,t,t
180588,682054,0,0.455395147,v,t,t
180588,419158,0,0.577844929,n,t,n
180588,126976,0,0.323252529,n,n,t
180588,125912,0,0.287657438,n,t,n
180588,114268,0,0.30441543,v,t,t
180588,778036,0,0.43332316,v,t,t
180588,170471,0,0.375242157,v,t,t
180588,134759,0,0.324108201,n,n,t
180588,738425,0,0.241603478,n,n,t
180588,180939,0,0.326946653,v,t,t
180588,544710,0,0.313749068,n,n,t
180588,209280,0,0.402943757,n,n,t
180588,126656,0,0.293352866,n,n,t
180588,438826,0,0.493817176,v,t,t
180588,664082,0,0.646619528,v,t,t
180588,157314,0,0.363657392,v,t,t
180588,157586,0,0.404360973,v,t,t
180588,908797,0,0.415499182,n,n,t
180588,174993,0,0.416746832,n,t,n
180588,154970,0,0.263428334,n,t,n
180588,110962,0,0.336155671,n,t,n
501936,501936,1,0.751463262,t,v,t
501936,801184,0,0.404656857,n,n,t
501936,678702,0,0.361036746,t,n,n
501936,673753,0,0.29165867,t,n,n
501936,162915,0,0.129893534,t,v,t
501936,135265,0,0.38072245,t,n,n
501936,659913,0,0.29193741,n,n,t
501936,121410,0,0.284352184,n,n,t
501936,815455,0,0.458497661,t,n,n
501936,533089,0,0.342204696,t,v,t
501936,156268,0,0.368073003,n,n,t
501936,729449,0,0.353691854,n,n,t
501936,104389,0,0.326421447,n,n,t
501936,729536,0,0.218443567,n,n,t
501936,156174,0,0.171603334,t,v,t
501936,131629,0,0.342358803,n,n,t
501936,140650,0,0.430707596,n,n,t
501936,598747,0,0.130615775,t,v,t
501936,125254,0,0.185615219,t,v,t
501936,134997,0,0.368923858,n,n,t
501936,582827,0,0.442220917,t,n,n
501936,317294,0,0.283673246,t,n,n
501936,134721,0,0.232071382,t,v,t
501936,161749,0,0.396979228,t,v,t
501936,121018,0,0.301787753,t,n,n
501936,124965,0,0.30389284,n,n,t
501936,526361,0,0.421584642,t,v,t
501936,189603,0,-0.139296018,t,n,n
501936,218900,0,0.279656672,t,n,n
501936,170574,0,0.434263123,t,v,t
501936,149014,0,0.388238063,n,n,t
501936,184038,0,0.366528894,t,n,n
501936,685299,0,0.222022872,t,n,n
501936,447959,0,0.273817211,t,n,n
501936,689029,0,0.218224341,t,v,t
501936,141085,0,0.34637359,t,n,n
501936,954082,0,0.529618224,t,v,t
501936,775043,0,0.311813086,n,n,t
501936,103816,0,0.234342926,t,n,n
501936,117883,0,0.114296578,t,v,t
501936,929584,0,0.224778191,t,n,n
501936,111578,0,0.330159885,n,n,t
501936,113763,0,0.415772856,t,n,n
501936,615828,0,0.439914498,t,v,t
501936,288361,0,0.159225665,t,n,n
501936,100729,0,0.361571122,t,n,n
501936,362587,0,0.301642106,t,v,t
501936,405673,0,0.353727595,t,v,t
501936,925113,0,0.485770779,n,n,t
501936,113583,0,0.372042605,t,n,n
501936,251427,0,0.237588889,t,n,n
501936,847254,0,0.316081556,t,v,t
501936,314775,0,0.344156551,n,n,t
501936,632251,0,0.253468808,t,v,t
501936,131712,0,0.422190684,n,n,t
501936,793647,0,0.031823065,n,n,t
501936,104056,0,0.433734667,t,n,n
501936,161168,0,0.282908875,t,n,n
501936,347852,0,0.354817249,n,n,t
501936,481080,0,0.275054782,n,n,t
501936,682054,0,0.138342006,n,n,t
501936,419158,0,0.289688171,t,n,n
501936,126976,0,0.217813808,t,v,t
501936,125912,0,0.193846423,t,n,n
501936,114268,0,0.216545609,n,n,t
501936,778036,0,0.215739148,n,n,t
501936,170471,0,-0.021790279,n,n,t
501936,134759,0,0.323455947,t,v,t
501936,738425,0,0.390479178,t,v,t
501936,180939,0,0.319967036,n,n,t
501936,544710,0,0.193943835,t,v,t
501936,209280,0,0.320766568,t,v,t
501936,126656,0,0.185952352,t,v,t
501936,438826,0,0.299006218,n,n,t
501936,664082,0,0.217870367,n,n,t
501936,157314,0,0.24129479,n,n,t
501936,157586,0,0.264116126,n,n,t
501936,908797,0,0.306207643,t,v,t
501936,174993,0,0.332174251,t,n,n
501936,154970,0,0.353987666,t,n,n
501936,110962,0,0.108813377,t,n,n
801184,801184,1,0.974115496,v,t,t
801184,678702,0,0.121823623,n,t,n
801184,673753,0,0.4659168,n,t,n
801184,162915,0,0.342318335,n,n,t
801184,135265,0,0.243101041,n,t,n
801184,659913,0,0.376685802,v,t,t
801184,121410,0,0.295507286,v,t,t
801184,815455,0,0.275523877,n,t,n
801184,533089,0,0.535805145,n,n,t
801184,156268,0,0.428497511,v,t,t
801184,729449,0,0.221912477,v,t,t
801184,104389,0,0.141026094,v,t,t
801184,729536,0,0.186433349,v,t,t
801184,156174,0,0.313080701,n,n,t
801184,131629,0,0.449801293,v,t,t
801184,140650,0,0.260281292,v,t,t
801184,598747,0,0.212848442,n,n,t
801184,125254,0,0.317926907,n,n,t
801184,134997,0,0.354755999,v,t,t
801184,582827,0,0.250666818,n,t,n
801184,317294,0,0.332670138,n,t,n
801184,134721,0,0.143014487,n,n,t
801184,161749,0,0.394466061,n,n,t
801184,121018,0,0.425517943,n,t,n
801184,124965,0,0.278421669,v,t,t
801184,526361,0,0.333895968,n,n,t
801184,189603,0,0.330496929,n,t,n
801184,218900,0,0.353634061,n,t,n
801184,170574,0,0.434063918,n,n,t
801184,149014,0,0.446520571,v,t,t
801184,184038,0,0.251986693,n,t,n
801184,685299,0,0.320721159,n,t,n
801184,447959,0,0.306071986,n,t,n
801184,689029,0,0.268141129,n,n,t
801184,141085,0,0.508206013,n,t,n
801184,954082,0,0.389016158,n,n,t
801184,775043,0,0.391960294,v,t,t
801184,103816,0,0.109928896,n,t,n
801184,117883,0,0.271353525,n,n,t
801184,929584,0,0.129808033,n,t,n
801184,111578,0,0.481079358,v,t,t
801184,113763,0,0.473918967,n,t,n
801184,615828,0,0.357310681,n,n,t
801184,288361,0,0.312646116,n,t,n
801184,100729,0,0.466543755,n,t,n
801184,362587,0,0.316655267,n,n,t
801184,405673,0,0.438653098,n,n,t
801184,925113,0,0.338153974,v,t,t
801184,113583,0,0.368295975,n,t,n
801184,251427,0,0.278902906,n,t,n
801184,847254,0,0.387057091,n,n,t
801184,314775,0,0.543895224,v,t,t
801184,632251,0,0.398581906,n,n,t
801184,131712,0,0.336737654,v,t,t
801184,793647,0,0.175066267,v,t,t
801184,104056,0,0.422148685,n,t,n
801184,161168,0,0.359242916,n,t,n
801184,347852,0,0.330198059,v,t,t
801184,481080,0,0.193028414,v,t,t
801184,682054,0,0.340188323,v,t,t
801184,419158,0,0.387536062,n,t,n
801184,126976,0,0.1928186,n,n,t
801184,125912,0,0.498626553,n,t,n
801184,114268,0,0.219492433,v,t,t
801184,778036,0,0.38523576,v,t,t
801184,170471,0,0.459491211,v,t,t
801184,134759,0,0.199402476,n,n,t
801184,738425,0,0.420438118,n,n,t
801184,180939,0,0.376839543,v,t,t
801184,544710,0,0.319668991,n,n,t
801184,209280,0,0.548655651,n,n,t
801184,126656,0,0.421888677,n,n,t
801184,438826,0,0.321550532,v,t,t
801184,664082,0,0.309111206,v,t,t
801184,157314,0,0.27097089,v,t,t
801184,157586,0,0.344270125,v,t,t
801184,908797,0,0.455555097,n,n,t
801184,174993,0,0.361212653,n,t,n
801184,154970,0,0.234023275,n,t,n
801184,110962,0,0.187372811,n,t,n
678702,678702,1,0.851303614,t,t,v
678702,673753,0,0.301397161,t,t,v
678702,162915,0,0.294445373,t,n,n
678702,135265,0,0.121762075,t,t,v
678702,659913,0,0.205138503,n,t,n
678702,121410,0,0.22968574,n,t,n
678702,815455,0,0.380647804,t,t,v
678702,533089,0,0.584979975,t,n,n
678702,156268,0,0.353336498,n,t,n
678702,729449,0,0.315424902,n,t,n
678702,104389,0,0.362104936,n,t,n
678702,729536,0,0.297922542,n,t,n
678702,156174,0,0.083417947,t,n,n
678702,131629,0,0.361361088,n,t,n
678702,140650,0,0.285487533,n,t,n
678702,598747,0,0.423495492,t,n,n
678702,125254,0,0.43253383,t,n,n
678702,134997,0,0.488169143,n,t,n
678702,582827,0,0.102878603,t,t,v
678702,317294,0,0.418158975,t,t,v
678702,134721,0,0.27647741,t,n,n
678702,161749,0,0.57763273,t,n,n
678702,121018,0,0.387787235,t,t,v
678702,124965,0,0.272430523,n,t,n
678702,526361,0,0.32417362,t,n,n
678702,189603,0,0.212541833,t,t,v
678702,218900,0,0.20572267,t,t,v
678702,170574,0,0.512996854,t,n,n
678702,149014,0,0.58868017,n,t,n
678702,184038,0,0.576953978,t,t,v
678702,685299,0,0.029559083,t,t,v
678702,447959,0,0.491279186,t,t,v
678702,689029,0,0.449545916,t,n,n
678702,141085,0,0.457498295,t,t,v
678702,954082,0,0.278242902,t,n,n
678702,775043,0,0.376564248,n,t,n
678702,103816,0,0.246940814,t,t,v
678702,117883,0,0.481080361,t,n,n
678702,929584,0,0.256740131,t,t,v
678702,111578,0,0.396868957,n,t,n
678702,113763,0,0.292658324,t,t,v
678702,615828,0,0.298349682,t,n,n
678702,288361,0,0.343379075,t,t,v
678702,100729,0,0.235218585,t,t,v
678702,362587,0,0.293671413,t,n,n
678702,405673,0,0.589790222,t,n,n
678702,925113,0,0.031266045,n,t,n
678702,113583,0,0.207101764,t,t,v
678702,251427,0,0.458701251,t,t,v
678702,847254,0,0.316299523,t,n,n
678702,314775,0,0.466172694,n,t,n
678702,632251,0,0.480828214,t,n,n
678702,131712,0,0.23961394,n,t,n
678702,793647,0,0.479003025,n,t,n
678702,104056,0,0.369375569,t,t,v
678702,161168,0,0.363073824,t,t,v
678702,347852,0,0.538834924,n,t,n
678702,481080,0,0.306220761,n,t,n
678702,682054,0,0.507982493,n,t,n
678702,419158,0,0.420617166,t,t,v
678702,126976,0,0.274093181,t,n,n
678702,125912,0,0.535061631,t,t,v
